CNTYVTD,VTDKEY,BidenD_24P_President,CornejoD_24P_President,LockeD_24P_President,LozadaD_24P_President,PerezD_24P_President,PhillipsD_24P_President,UygurD_24P_President,WilliamsonD_24P_President
"2010761",4996,127,0,0,1,0,5,4,2
"2010762",4997,120,1,0,0,4,3,2,5
"2010763",4998,27,3,0,0,2,0,0,0
"2010764",4999,167,0,1,0,3,7,2,13
"2010765",5000,204,5,3,1,3,6,1,6
"2010766",5001,18,1,0,0,2,0,0,0
"2010767",5002,2,0,0,0,0,0,0,0
"2010768",5003,101,1,0,0,1,3,1,2
"2010769",5004,32,0,0,0,1,0,0,0
"2010770",5005,13,1,0,0,0,1,0,0
"2010771",5006,56,1,1,1,0,2,2,1
"2010772",5007,201,0,2,1,1,6,11,9
"2010773",5008,131,5,2,1,2,5,8,11
"2010774",5009,28,0,0,0,0,2,0,1
"2010775",5010,232,3,1,0,1,6,5,9
"2010776",5011,157,0,3,0,0,2,0,7
"2010777",5012,14,1,0,0,1,0,0,1
"2010778",5013,14,0,0,0,0,1,0,2
"2010779",5014,12,0,0,0,2,0,0,0
"2010780",5015,6,0,1,0,0,0,3,0
"2010781",5016,136,10,0,3,5,2,3,9
"2010782",5017,110,0,1,0,1,2,0,4
"2010783",5018,47,0,2,0,1,2,0,3
"2010784",5019,101,1,1,0,0,0,1,3
"2010785",5020,147,3,5,0,2,2,2,9
"2010786",5021,25,4,1,1,5,1,0,1
"2010787",5022,13,1,1,0,2,1,1,2
"2010788",5023,24,1,0,0,0,0,0,0
"2010789",5024,134,2,1,1,2,4,4,6
"2010790",5025,143,4,1,1,1,1,4,13
"2010791",5026,0,0,0,0,0,0,0,0
"2010792",5027,116,8,1,2,6,0,1,7
"2010793",5028,81,0,0,1,0,5,3,3
"2010794",5029,15,0,0,0,0,1,0,2
"2010795",5030,36,3,0,1,3,0,0,0
"2010796",5031,144,2,1,0,5,5,0,7
"2010797",5032,0,0,0,0,0,0,0,0
"2010798",5033,68,2,0,1,1,2,0,1
"2010799",5034,121,0,1,1,1,4,0,4
"2010800",5035,189,6,2,1,2,2,6,14
"2010801",5036,13,0,0,2,1,0,0,0
"2010802",5037,0,0,0,0,0,0,0,0
"2010803",5038,271,3,3,0,0,6,9,10
"2010804",5039,234,0,4,0,1,3,6,4
"2010805",5040,115,0,2,0,0,1,0,5
"2010806",5041,113,2,3,0,2,0,9,5
"2010807",5042,69,0,1,1,2,4,6,4
"2010808",5043,0,0,0,0,0,0,0,0
"2010809",5044,5,0,0,0,0,1,0,0
"2010810",5045,4,0,0,0,1,0,0,1
"2010811",5046,20,1,0,2,2,0,0,1
"2010812",5047,0,0,0,0,0,0,0,0
"2010813",5048,164,6,1,0,1,2,2,15
"2010814",5049,99,2,2,0,3,3,10,5
"2010815",5050,0,0,0,0,0,0,0,0
"2010816",5051,2,0,0,0,0,0,0,0
"2010817",5052,73,2,0,1,1,2,3,3
"2010818",5053,32,1,2,0,0,2,1,2
"2010819",5054,14,0,0,0,0,0,0,0
"2010820",5055,60,1,2,2,0,2,0,3
"2010821",5056,80,2,0,0,2,0,0,3
"2010822",5057,142,3,0,0,0,5,0,3
"2010823",5058,143,4,2,0,4,2,3,10
"2010824",5059,170,0,1,0,1,6,1,4
"2010825",5060,164,2,1,1,1,5,1,6
"2010826",5061,52,0,0,0,1,3,5,3
"2010827",5062,11,2,2,0,1,2,0,1
"2010828",5063,69,1,1,3,0,0,2,3
"2010829",5064,7,0,0,0,0,0,0,0
"2010830",5065,7,0,0,0,0,1,0,0
"2010831",5066,0,0,0,0,0,0,0,0
"2010832",5067,18,0,0,0,1,0,0,0
"2010833",5068,0,0,0,0,0,0,0,0
"2010834",5069,4,0,0,0,0,1,0,0
"2010835",5070,11,0,0,0,0,1,0,0
"2010836",5071,47,1,0,0,2,0,0,2
"2010837",5072,6,0,0,0,0,0,0,0
"2010838",5073,0,0,0,0,0,0,0,0
"2010839",5074,69,0,0,0,0,1,3,6
"2010840",5075,142,1,2,1,2,3,0,3
"2010841",5076,259,1,6,3,3,2,2,9
"2010842",5077,97,2,2,1,0,2,2,2
"2010843",5078,198,5,3,1,2,4,2,8
"2010844",5079,123,0,0,0,0,10,0,5
"2010845",5080,36,1,0,0,0,1,0,1
"2010846",5081,41,0,0,0,2,0,0,2
"2010847",5082,176,2,2,1,2,3,0,9
"2010848",5083,291,1,4,0,4,7,3,7
"2010849",5084,103,6,2,0,6,1,1,5
"2010850",5085,22,0,0,0,0,1,0,0
"2010851",5086,192,5,1,0,1,4,3,5
"2010852",5087,114,1,1,0,0,2,1,2
"2010853",5088,144,0,0,0,0,3,4,3
"2010854",5089,13,0,0,0,0,0,0,0
"2010855",5090,148,1,1,0,1,6,0,5
"2010856",5091,0,0,0,0,0,0,0,0
"2010857",5092,0,0,0,0,0,0,0,0
"2010858",5093,61,0,0,1,0,3,0,0
"2010859",5094,113,4,0,1,0,1,1,2
"2010860",5095,109,2,1,1,0,3,3,3
"2010861",5096,196,1,1,1,1,8,0,2
"2010862",5097,187,4,1,2,1,6,5,7
"2010863",5098,51,4,0,1,1,1,0,1
"2010864",5099,77,2,1,1,1,6,0,2
"2010865",5100,142,1,1,0,2,0,5,13
"2010866",5101,0,0,0,0,0,0,0,0
"2010867",5102,117,2,0,0,2,4,1,6
"2010868",5103,77,3,0,0,1,2,0,2
"2010869",5104,13,0,0,0,0,1,1,0
"2010870",5105,0,0,0,0,0,0,0,0
"2010871",5106,4,0,0,0,0,1,0,0
"2010872",5107,7,0,0,0,0,0,0,1
"2010873",5108,67,1,0,0,2,0,4,3
"2010874",5109,161,0,1,1,2,2,5,2
"2010875",5110,194,3,2,1,4,6,4,9
"2010876",5111,107,1,1,0,1,3,3,4
"2010877",5112,128,4,1,2,0,3,3,5
"2010878",5113,61,0,0,1,2,1,1,0
"2010879",5114,120,2,2,1,3,2,10,9
"2010880",5115,113,0,3,1,1,2,5,2
"2010881",5116,123,2,3,1,4,2,4,8
"2010882",5117,195,4,5,1,0,4,9,6
"2010883",5118,160,7,2,1,6,2,1,3
"2010884",5119,31,1,1,1,0,1,0,1
"2010885",5120,236,4,1,2,4,3,1,6
"2010886",5121,80,0,0,0,2,4,0,8
"2010887",5122,21,0,1,0,1,1,0,6
"2010888",5123,187,2,3,1,3,6,1,7
"2010889",5124,14,0,0,0,1,0,0,0
"2010890",5125,152,2,3,0,2,2,3,7
"2010891",5126,210,2,1,0,1,4,5,7
"2010892",5127,132,0,0,1,1,5,2,6
"2010893",5128,145,1,1,0,0,5,2,7
"2010894",5129,152,1,3,0,1,5,1,6
"2010895",5130,167,0,2,0,0,3,1,4
"2010896",5131,329,1,1,0,0,12,5,14
"2010897",5132,90,0,0,0,0,1,1,4
"2010898",5133,96,3,2,1,3,3,3,4
"2010899",5134,66,1,0,0,0,6,4,0
"2010900",5135,3,0,0,0,0,0,0,0
"2010901",5136,269,2,2,2,2,7,2,8
"2010902",5137,309,3,2,0,3,5,6,8
"2010903",5138,87,1,0,0,1,5,1,1
"2010904",5139,0,0,0,0,0,0,0,0
"2010905",5140,42,2,0,1,1,1,1,2
"2010906",5141,144,1,0,0,1,4,4,8
"2010907",5142,9,0,0,0,0,0,0,0
"2010908",5143,0,0,0,0,0,0,0,0
"2010909",5144,75,0,0,1,0,4,7,1
"2010910",5145,12,0,0,0,1,2,0,1
"2010911",5146,14,1,0,0,0,1,1,2
"2010912",5147,65,2,1,0,1,3,1,1
"2010913",5148,5,0,0,0,0,1,0,0
"2010914",5149,5,1,0,0,2,0,0,0
"2010915",5150,83,2,0,0,0,0,2,6
"2010916",5151,124,1,0,1,1,6,2,4
"2010917",5152,0,0,0,0,0,0,0,0
"2010918",5153,1,0,0,0,0,0,0,0
"2010919",5154,412,3,1,0,0,16,37,14
"2010920",5155,4,0,0,0,0,0,0,1
"2010921",5156,15,0,0,0,0,1,0,0
"2010922",5157,0,0,0,0,0,0,0,0
"2010923",5158,163,1,1,0,0,6,3,4
"2010924",5159,0,0,0,0,0,0,0,0
"2010925",5160,0,0,0,0,0,0,0,0
"2010926",5161,87,0,1,0,2,1,8,6
"2010927",5162,438,3,4,2,2,16,6,20
"2010928",5163,7,1,0,0,2,1,0,0
"2010929",5164,0,0,0,0,0,0,0,0
"2010930",5165,59,0,0,0,1,4,0,1
"2010931",5166,13,0,0,0,0,0,1,1
"2010932",5167,0,0,0,0,0,0,0,0
"2010933",5168,114,4,0,0,0,0,3,4
"2010934",5169,2,0,0,0,0,0,0,0
"2010935",5170,99,2,2,0,1,3,0,4
"2010936",5171,2,0,0,0,0,0,0,1
"2010937",5172,249,3,2,1,1,3,4,15
"2010938",5173,11,1,0,0,0,0,0,1
"2010939",5174,0,0,0,0,0,0,0,0
"2010940",5175,1,0,0,0,0,0,0,0
"2010941",5176,39,0,1,0,0,1,0,4
"2010942",5177,9,1,0,0,0,0,0,0
"2010943",5178,15,0,0,0,0,1,1,0
"2010944",5179,2,0,0,0,0,0,0,1
"2010945",5180,0,0,0,0,3,0,0,0
"2010946",5181,35,0,0,0,0,0,0,3
"2010947",5182,123,1,0,0,3,2,2,4
"2010948",5183,29,1,0,0,0,1,1,0
"2010949",5184,117,1,1,0,0,3,5,6
"2010950",5185,0,0,0,0,0,0,0,0
"2010951",5186,9,0,0,1,1,0,1,1
"2010952",5187,6,1,0,0,0,0,0,1
"2010953",5188,22,1,0,0,1,2,0,0
"2010954",5189,19,0,1,1,1,1,0,2
"2010955",5190,89,1,0,1,0,2,1,5
"2010956",5191,150,1,2,1,3,4,2,11
"2010957",5192,73,0,0,0,0,0,2,1
"2010958",5193,120,0,1,4,4,5,8,6
"2010959",5194,0,0,0,0,0,0,0,0
"2010960",5195,222,1,1,0,0,3,1,5
"2010961",5196,88,0,1,0,1,1,1,3
"2010962",5197,10,0,1,0,0,0,0,2
"2010963",5198,24,1,1,0,0,0,1,1
"2010964",5199,242,1,5,0,2,4,0,10
"2010965",5200,4,1,0,0,1,0,0,0
"2010966",5201,41,1,0,0,1,3,2,4
"2010967",5202,81,1,1,0,1,4,1,6
"2010968",5203,337,2,2,1,2,7,3,12
"2010969",5204,101,1,2,1,0,3,0,7
"2010970",5205,40,4,0,0,0,1,0,2
"2010971",5206,32,0,0,0,0,1,0,1
"2010972",5207,86,1,1,1,0,7,2,4
"2010973",5208,55,0,1,1,1,5,1,1
"2010974",5209,72,2,1,1,1,2,4,4
"2010975",5210,30,0,0,0,0,1,1,0
"2010976",5211,18,1,0,0,0,0,0,0
"2010977",5212,32,0,0,0,2,1,0,0
"2010978",5213,16,1,0,0,0,0,0,0
"2010979",5214,0,0,0,0,0,0,0,0
"2010980",5215,67,0,1,0,1,1,2,0
"2010981",5216,0,0,0,0,0,2,0,1
"2010982",5217,81,0,1,0,0,4,4,3
"2010983",5218,186,5,0,0,2,5,9,7
"2010984",5219,3,0,0,0,0,0,1,0
"2010985",5220,45,0,0,0,0,1,0,0
"2010986",5221,25,1,0,0,1,3,0,2
"2010987",5222,115,5,1,1,1,3,3,3
"2010988",5223,101,0,3,0,2,5,3,4
"2010989",5224,0,0,0,0,0,0,0,0
"2010990",5225,0,0,0,0,0,0,0,0
"2010991",5226,171,2,1,2,1,4,4,9
"2010992",5227,32,1,0,1,0,0,2,4
"2010993",5228,0,0,0,0,0,0,0,0
"2010994",5229,198,2,1,1,0,8,9,15
"2010995",5230,250,3,3,0,2,4,1,7
"2010996",5231,56,0,0,0,0,0,1,1
"2010997",5232,37,1,0,0,0,0,0,1
"2010998",5233,0,0,0,0,0,0,0,0
"2010999",5234,0,0,0,0,0,0,0,0
"2011000",5235,11,0,0,0,1,0,0,0
"2011001",5236,82,0,0,0,0,0,3,3
"2011002",5237,17,1,0,0,0,1,1,3
"2011003",5238,19,0,0,0,1,0,0,1
"2011004",5239,60,0,0,0,3,1,0,6
"2011005",5240,0,0,0,0,0,0,0,0
"2011006",5241,127,3,2,0,2,4,1,4
"2011007",5242,139,4,0,0,0,3,1,2
"2011008",5243,50,0,0,2,0,0,0,4
"2011009",5244,14,0,0,0,0,0,0,0
"2011010",5245,107,0,1,0,4,3,0,6
"2011011",5246,1,0,0,0,0,0,0,0
"2011012",5247,78,1,0,0,0,1,0,4
"2011013",5248,0,0,0,0,0,0,0,0
"2011014",5249,0,0,0,0,0,0,0,0
"2011015",5250,0,0,0,0,0,0,0,0
"2011016",5251,151,2,2,0,0,2,2,8
"2011017",5252,5,0,0,0,0,0,0,0
"2011018",5253,0,0,0,0,0,0,0,0
"2011019",5254,3,0,0,0,0,0,1,0
"2011020",5255,180,1,1,3,0,6,2,4
"2011021",5256,31,0,1,1,2,0,0,0
"2011022",5257,72,2,2,0,0,4,0,1
"2011023",5258,59,3,0,1,0,1,1,2
"2011024",5259,15,0,0,0,0,0,0,1
"2011025",5260,78,1,2,2,0,2,1,3
"2011026",5261,35,3,0,0,2,2,1,1
"2011027",5262,25,0,0,0,0,0,2,3
"2011028",5263,205,4,2,1,7,3,1,3
"2011029",5264,100,0,0,0,1,4,14,4
"2011030",5265,9,0,0,0,0,0,0,0
"2011031",5266,34,0,1,0,0,1,0,4
"2011032",5267,6,1,0,0,0,1,2,1
"2011033",5268,41,0,0,0,1,0,0,0
"2011034",5269,74,6,1,0,2,0,1,3
"2011035",5270,0,0,0,0,0,0,0,0
"2011036",5271,5,0,0,0,0,0,1,1
"2011037",5272,152,4,4,2,1,5,2,8
"2011038",5273,195,3,0,2,1,4,3,3
"2011039",5274,0,0,0,0,0,0,0,0
"2011040",5275,32,0,1,0,1,1,0,0
"2011041",5276,21,0,1,0,0,1,0,1
"2011042",5277,78,0,0,0,4,6,6,12
"2011043",5278,78,1,0,1,1,3,2,5
"2011044",5279,9,0,0,0,0,0,0,0
"2011045",5280,30,1,0,0,0,0,4,3
"2011046",5281,84,1,0,2,2,2,1,3
"2011047",5282,53,1,1,0,0,1,1,0
"2011048",5283,34,1,0,0,1,0,1,0
"2011049",5284,19,1,0,0,1,0,0,2
"2011050",5285,275,2,1,0,0,3,1,6
"2011051",5286,0,0,0,0,0,0,0,0
"2011052",5287,0,0,0,0,0,0,0,0
"2011053",5288,48,1,1,0,1,2,1,2
"2011054",5289,148,2,0,2,2,2,1,5
"2011055",5290,184,3,0,1,1,8,6,8
"2011056",5291,183,3,1,1,1,2,3,9
"2011057",5292,0,0,0,0,0,0,0,0
"2011058",5293,4,0,0,1,0,0,0,0
"2011059",5294,56,0,1,2,0,0,0,8
"2011060",5295,80,2,5,1,0,2,0,2
"2011061",5296,140,3,3,0,5,4,2,6
"2011062",5297,55,1,0,0,3,3,1,7
"2011063",5298,85,5,0,1,2,1,1,8
"2011064",5299,192,5,3,1,4,6,19,7
"2011065",5300,84,4,1,0,0,2,5,1
"2011066",5301,0,0,0,0,0,0,0,0
"2011067",5302,134,3,0,2,3,2,3,8
"2011068",5303,181,4,2,2,7,2,4,9
"2011069",5304,0,0,0,0,0,0,0,0
"2011070",5305,11,0,0,0,0,0,0,2
"2011071",5306,165,4,2,0,1,4,6,8
"2011072",5307,52,0,0,0,0,3,5,2
"2011073",5308,0,0,0,0,0,0,0,0
"2011074",5309,29,2,0,0,0,1,1,5
"2011075",5310,0,0,0,0,0,0,0,0
"2011076",5311,209,3,6,0,0,4,2,6
"2011077",5312,200,2,1,2,3,8,1,4
"2011078",5313,85,1,1,0,1,0,2,5
"2011079",5314,124,3,2,1,2,3,1,10
"2011080",5315,16,0,0,0,0,0,0,1
"2011081",5316,17,0,1,1,0,1,0,1
"2011082",5317,0,0,0,0,0,0,0,0
"2011083",5318,0,0,0,0,0,0,0,0
"2011084",5319,26,0,1,0,0,2,1,1
"2011085",5320,44,0,1,0,0,0,0,2
"2011086",5321,108,4,2,0,2,2,5,4
"2011087",5322,175,1,0,0,1,11,5,8
"2011088",5323,35,1,1,0,0,2,0,2
"2011089",5324,2,0,0,0,1,0,0,0
"2011090",5325,37,0,0,1,0,0,0,3
"2011091",5326,128,6,1,1,5,3,1,6
"2011092",5327,19,1,1,0,2,2,0,9
"2011093",5328,54,3,1,0,3,1,1,3
"2011094",5329,0,0,0,0,0,0,0,0
"2011095",5330,46,1,0,1,1,4,4,2
"2011096",5331,107,3,1,0,1,1,1,4
"2011097",5332,60,4,0,0,3,1,1,8
"2011098",5333,146,1,4,1,2,3,2,5
"2011099",5334,1,0,0,0,0,0,0,0
"2011100",5335,38,0,0,1,1,1,0,0
"2011101",5336,112,0,0,0,1,4,7,3
"2011102",5337,125,2,0,0,2,3,1,7
"2011103",5338,103,0,0,0,3,2,0,4
"2011104",5339,79,2,0,0,1,3,4,3
"2011105",5340,5,0,0,0,0,0,0,1
"2011106",5341,32,2,1,0,2,1,0,2
"2011107",5342,5,0,0,0,0,0,0,0
"2011108",5343,0,0,0,0,0,0,0,0
"2011109",5344,17,0,0,0,0,1,0,0
"2011110",5345,92,1,0,1,2,3,16,5
"2011111",5346,50,1,0,0,0,3,2,2
"2011112",5347,116,2,1,1,1,4,1,3
"2011113",5348,138,5,4,2,2,1,2,3
"2011114",5349,153,1,2,3,1,6,1,6
"2011115",5350,23,0,0,0,1,1,0,0
"2011116",5351,136,1,0,0,1,2,2,4
"2011117",5352,130,1,1,1,3,2,1,3
"2011118",5353,107,2,2,1,1,2,6,8
"2011119",5354,1,0,0,0,0,0,0,0
"2011120",5355,104,3,2,1,2,0,4,5
"2011121",5356,27,0,0,0,1,0,0,2
"2011122",5357,38,1,1,0,0,1,0,1
"2011123",5358,75,1,1,1,2,0,5,2
"2011124",5359,0,0,0,0,0,0,0,0
"2011125",5360,0,0,0,0,0,0,0,0
"2011126",5361,136,3,1,1,2,3,1,4
"2011127",5362,92,1,0,0,1,3,0,9
"2011128",5363,102,0,0,1,2,1,3,2
"2011129",5364,0,0,0,0,0,0,0,0
"2011130",5365,38,0,0,0,0,1,0,6
"2011131",5366,17,0,0,0,0,2,0,0
"2011132",5367,0,0,0,0,0,0,0,0
"2011133",5368,2,0,0,0,1,0,2,1
"2011134",5369,148,1,0,0,1,6,11,3
"2011135",5370,181,5,3,0,4,5,11,11
"2011136",5371,129,1,3,1,2,3,4,15
"2011137",5372,85,3,2,0,2,1,4,3
"2011138",5373,55,4,0,0,0,5,25,3
"2011139",5374,139,3,1,0,3,6,1,7
"2011140",5375,13,1,0,0,1,0,0,1
"2011141",5376,0,0,0,0,0,0,0,0
"2011142",5377,8,0,0,0,0,0,0,0
"2011143",5378,0,0,0,0,0,0,0,0
"2011144",5379,40,0,0,0,0,0,2,1
"2011145",5380,90,1,0,0,0,4,2,3
"2011146",5381,87,0,0,0,0,1,3,0
"2011147",5382,0,0,0,0,0,0,0,0
"2011148",5383,56,1,0,0,1,3,0,4
"2011149",5384,306,3,2,0,1,6,2,2
"2011150",5385,0,0,0,0,0,0,0,0
"2011151",5386,73,0,0,0,1,1,2,1
"2011152",5387,6,1,0,0,0,0,1,1
"2011153",5388,0,0,0,0,0,0,0,0
"2011154",5389,0,0,0,0,0,0,0,0
"2011155",5390,0,0,0,0,0,0,0,0
"2011156",5391,0,0,0,0,0,0,0,0
"2011157",5392,0,0,0,0,0,0,0,0
"2011158",5393,0,0,0,0,0,0,0,0
"2011159",5394,0,0,0,0,0,0,0,0
"2011160",5395,0,0,0,0,0,0,0,0
"2011161",5396,0,0,0,0,0,0,0,0
"2011162",5397,0,0,0,0,0,0,0,0
"2011163",5398,0,0,0,0,0,0,0,0
"2011164",5399,0,0,0,0,0,0,0,0
"2011165",5400,0,0,0,0,0,0,0,0
"2011166",5401,42,0,0,0,0,0,0,2
"2011167",5402,451,2,6,1,4,15,3,16
"2011168",5403,45,0,1,0,1,0,2,2
"2011169",5404,34,0,0,0,0,0,1,3
"2011170",5405,340,3,1,1,3,6,3,12
"2011171",5406,109,2,0,2,1,0,2,6
"2011172",5407,55,1,0,1,1,0,1,1
"2030001",5408,81,1,1,0,1,4,0,4
"2030002",5409,88,1,1,0,1,7,0,3
"2030003",5410,131,1,1,0,0,6,0,4
"2030004",5411,37,0,0,0,0,5,0,2
"2030005",5412,21,0,0,0,0,1,0,0
"2030006",5413,40,0,0,1,0,4,1,0
"2030007",5414,29,0,1,0,0,1,0,0
"2030008",5415,85,0,1,0,1,2,1,6
"2030009",5416,54,0,1,0,1,5,0,0
"2030010",5417,26,1,0,0,0,2,0,1
"2030011",5418,10,1,0,0,0,3,0,0
"2030012",5419,20,1,0,0,0,3,0,4
"2030013",5420,20,0,0,0,1,2,0,2
"2030014",5421,29,1,1,2,2,3,0,2
"2030015",5422,8,0,0,0,0,0,0,5
"2030016",5423,6,0,0,0,0,0,0,1
"2030017",5424,78,1,2,0,2,8,1,6
"2030018",5425,41,0,0,0,2,6,0,1
"2030019",5426,42,1,0,0,0,7,0,6
"2030020",5427,47,0,1,0,2,4,1,3
"2030021",5428,29,0,1,0,0,4,0,4
"2030022",5429,79,0,2,0,0,7,0,4
"2030023",5430,2,0,0,0,0,0,0,0
"2030024",5431,23,0,0,0,1,1,0,0
"2030025",5432,47,0,1,0,0,0,0,0
"2030026",5433,24,0,0,0,0,4,0,3
"2050101",5434,2,2,0,0,2,0,1,0
"2050102",5435,2,1,0,2,0,1,0,0
"2050201",5436,3,0,0,1,0,0,0,1
"2050202",5437,3,1,0,0,0,2,1,0
"2050301",5438,6,0,0,0,1,0,0,2
"2050401",5439,4,0,0,0,0,0,0,0
"2070001",5440,10,0,1,0,0,0,0,0
"2070002",5441,2,1,1,0,1,1,0,2
"2070003",5442,9,1,0,0,1,1,0,1
"2070004",5443,8,0,0,0,0,1,0,1
"2070005",5444,5,0,0,0,0,0,0,0
"2070006",5445,1,0,0,0,0,0,0,0
"2070007",5446,0,0,0,0,0,0,0,0
"2070008",5447,1,0,0,0,0,0,0,0
"2070009",5448,7,0,0,0,0,1,0,0
"2070010",5449,0,0,0,0,0,0,0,0
"2090100",5450,0,0,0,0,0,0,0,0
"2090101",5451,0,0,0,0,0,0,0,0
"2090102",5452,0,0,0,0,0,0,0,0
"2090103",5453,0,0,0,0,0,0,0,0
"2090110",5454,195,5,4,2,15,14,3,12
"2090112",5455,212,6,1,1,10,7,6,19
"2090113",5456,170,9,1,3,15,12,2,20
"2090114",5457,179,4,1,4,6,12,1,6
"2090115",5458,141,7,2,0,6,6,4,17
"2090120",5459,142,4,0,0,11,20,2,17
"2090121",5460,63,1,0,3,5,6,9,15
"2090125",5461,97,0,1,3,0,3,1,3
"2090128",5462,69,2,1,3,6,4,1,6
"2090132",5463,84,1,0,0,0,1,2,12
"2090134",5464,93,3,0,1,4,2,2,8
"2090136",5465,103,6,0,2,7,15,0,18
"2090140",5466,76,3,1,0,5,15,3,23
"2090141",5467,84,1,1,0,1,5,2,10
"2090142",5468,63,5,1,1,0,14,5,23
"2090146",5469,0,0,0,0,0,0,0,0
"2090200",5470,0,0,0,0,0,0,0,0
"2090203",5471,207,5,3,2,7,10,2,18
"2090204",5472,52,3,1,4,3,7,2,4
"2090205",5473,201,4,1,3,5,11,2,15
"2090206",5474,143,5,1,1,3,7,2,7
"2090216",5475,9,0,0,1,0,1,0,2
"2090219",5476,63,1,1,1,4,9,1,4
"2090220",5477,325,0,7,3,6,14,9,20
"2090221",5478,238,8,2,3,7,6,0,12
"2090223",5479,190,5,1,2,9,11,2,14
"2090225",5480,28,1,0,0,0,1,2,5
"2090227",5481,209,3,1,1,7,13,2,13
"2090228",5482,207,3,0,2,4,9,1,14
"2090231",5483,180,2,1,1,8,13,2,10
"2090252",5484,127,1,2,1,4,13,3,7
"2090253",5485,137,4,1,1,3,4,4,9
"2090254",5486,200,5,0,1,2,7,0,14
"2090314",5487,285,3,1,1,1,11,3,16
"2090315",5488,330,1,3,1,7,15,7,17
"2090316",5489,393,3,7,4,7,27,3,32
"2090319",5490,114,1,1,0,1,6,1,6
"2090320",5491,166,0,0,0,2,3,1,2
"2090325",5492,27,1,0,0,1,3,0,2
"2090332",5493,255,3,0,0,2,15,2,23
"2090333",5494,285,4,1,0,3,8,0,8
"2090335",5495,323,1,3,1,2,13,4,9
"2090336",5496,266,3,2,1,2,11,5,11
"2090337",5497,275,1,0,0,2,14,0,14
"2090338",5498,279,0,0,0,1,6,0,12
"2090339",5499,106,1,0,0,0,7,1,4
"2090340",5500,226,3,1,2,4,6,2,18
"2090342",5501,209,1,1,2,2,8,6,9
"2090344",5502,224,2,1,0,1,5,2,12
"2090347",5503,170,6,1,0,4,7,1,11
"2090351",5504,24,1,1,0,1,5,1,5
"2090371",5505,254,1,1,0,7,4,4,12
"2090372",5506,7,0,0,0,1,0,0,0
"2090373",5507,33,0,0,0,0,0,0,1
"2090374",5508,23,0,0,0,0,0,0,0
"2090375",5509,5,0,0,0,0,0,0,0
"2090376",5510,18,0,0,0,0,0,0,0
"2090400",5511,0,0,0,0,0,0,0,0
"2090422",5512,118,3,0,0,2,2,2,6
"2090423",5513,161,3,1,0,6,10,1,11
"2090424",5514,243,0,2,1,5,10,3,8
"2090425",5515,74,1,0,0,1,2,0,5
"2090426",5516,331,3,0,1,6,13,1,6
"2090430",5517,140,2,1,0,1,1,0,4
"2090432",5518,182,2,0,0,4,9,3,11
"2090435",5519,353,1,2,0,4,14,5,11
"2090436",5520,188,1,1,0,1,4,0,4
"2090438",5521,21,2,0,0,0,1,1,1
"2090440",5522,56,0,0,0,0,4,0,0
"2090441",5523,146,2,1,0,0,6,2,0
"2090442",5524,320,1,1,0,1,12,2,8
"2090443",5525,236,2,0,1,1,6,3,6
"2090444",5526,78,0,0,0,2,5,1,3
"2090445",5527,159,3,2,0,0,3,1,9
"2090446",5528,238,1,0,0,2,10,4,6
"2090448",5529,160,0,0,0,0,7,2,2
"2090449",5530,153,3,0,0,2,3,2,3
"2090450",5531,74,0,0,0,0,2,2,1
"2090451",5532,126,1,0,0,0,4,2,2
"2090452",5533,230,5,2,0,1,4,4,7
"2090453",5534,0,0,0,0,0,0,0,0
"2090455",5535,0,0,0,0,0,0,0,0
"2090456",5536,0,0,0,0,0,0,0,0
"2110101",5537,3,0,0,0,0,0,1,0
"2110201",5538,5,0,0,0,0,0,0,0
"2110202",5539,0,0,0,0,0,0,0,0
"2110301",5540,6,0,0,0,0,0,0,0
"2110302",5541,0,0,0,0,0,0,0,0
"2110303",5542,4,0,0,0,0,0,0,0
"2110401",5543,0,0,0,0,0,0,0,0
"2110402",5544,4,0,0,0,0,0,0,0
"2130001",5545,13,1,1,0,1,0,0,2
"2130002",5546,8,0,0,0,0,0,0,0
"2130003",5547,59,0,1,3,0,1,0,2
"2130004",5548,42,0,0,0,1,2,1,3
"213001A",5549,29,1,0,0,0,2,0,0
"213001M",5550,53,0,0,0,0,2,0,1
"213001T",5551,35,0,1,1,0,1,0,6
"213002E",5552,31,0,2,0,0,0,0,1
"213002M",5553,4,0,0,0,0,0,0,1
"213003B",5554,30,0,0,1,0,1,0,3
"213003C",5555,65,1,0,0,1,0,0,0
"213003M",5556,25,0,0,0,0,2,0,1
"213003N",5557,8,0,0,0,0,0,0,0
"213004A",5558,26,0,0,0,0,1,0,0
"213004B",5559,30,1,1,1,1,0,1,2
"213004W",5560,22,1,2,0,0,1,0,0
"21301CR",5561,29,0,1,0,0,0,1,0
"21301MN",5562,39,0,1,1,1,0,1,2
"21301TC",5563,63,0,4,1,1,4,1,2
"21303CS",5564,38,0,0,0,1,2,0,3
"21303NW",5565,19,0,1,0,1,0,0,1
"21303WS",5566,26,1,1,0,0,0,0,0
"21304LP",5567,67,2,1,0,0,0,0,0
"21304MS",5568,56,1,0,1,0,4,0,4
"21304SE",5569,90,1,1,0,0,4,0,3
"2132GBN",5570,83,0,3,0,0,5,2,3
"2132GBS",5571,38,0,0,0,0,0,0,0
"2132PSN",5572,72,0,0,1,0,1,0,2
"2132PSS",5573,58,0,1,0,0,2,0,6
