CNTYVTD,VTDKEY,BidenD_24P_President,CornejoD_24P_President,LockeD_24P_President,LozadaD_24P_President,PerezD_24P_President,PhillipsD_24P_President,UygurD_24P_President,WilliamsonD_24P_President,BidenD_24P_President_Percentage,CornejoD_24P_President_Percentage,LockeD_24P_President_Percentage,LozadaD_24P_President_Percentage,PerezD_24P_President_Percentage,PhillipsD_24P_President_Percentage,UygurD_24P_President_Percentage,WilliamsonD_24P_President_Percentage
1810101,4004,74,2,3,1,3,4,1,3,0.8131868131868132,0.02197802197802198,0.03296703296703297,0.01098901098901099,0.03296703296703297,0.04395604395604396,0.01098901098901099,0.03296703296703297
1810102,4005,73,1,0,0,4,6,1,5,0.8111111111111111,0.011111111111111112,0.0,0.0,0.044444444444444446,0.06666666666666667,0.011111111111111112,0.05555555555555555
1810103,4006,66,3,0,0,2,2,0,2,0.88,0.04,0.0,0.0,0.02666666666666667,0.02666666666666667,0.0,0.02666666666666667
1810104,4007,19,0,0,0,0,0,0,1,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.05
1810105,4008,23,0,0,0,0,1,0,2,0.8846153846153846,0.0,0.0,0.0,0.0,0.038461538461538464,0.0,0.07692307692307693
1810106,4009,32,1,0,0,0,2,1,1,0.8648648648648649,0.02702702702702703,0.0,0.0,0.0,0.05405405405405406,0.02702702702702703,0.02702702702702703
1810107,4010,23,0,0,0,0,4,1,2,0.7666666666666667,0.0,0.0,0.0,0.0,0.13333333333333333,0.03333333333333333,0.06666666666666667
1810108,4011,46,0,0,0,0,3,0,2,0.9019607843137255,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.0392156862745098
1810109,4012,94,3,4,0,0,3,1,7,0.8392857142857143,0.026785714285714284,0.03571428571428571,0.0,0.0,0.026785714285714284,0.008928571428571428,0.0625
1810201,4013,111,2,2,1,0,13,1,4,0.8283582089552238,0.014925373134328358,0.014925373134328358,0.007462686567164179,0.0,0.09701492537313433,0.007462686567164179,0.029850746268656716
1810202,4014,109,1,3,0,0,14,0,2,0.8449612403100775,0.007751937984496124,0.023255813953488372,0.0,0.0,0.10852713178294573,0.0,0.015503875968992248
1810203,4015,41,2,0,1,0,2,1,5,0.7884615384615384,0.038461538461538464,0.0,0.019230769230769232,0.0,0.038461538461538464,0.019230769230769232,0.09615384615384616
1810204,4016,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1810205,4017,59,2,1,2,0,5,1,2,0.8194444444444444,0.027777777777777776,0.013888888888888888,0.027777777777777776,0.0,0.06944444444444445,0.013888888888888888,0.027777777777777776
1810206,4018,52,0,0,1,1,4,0,2,0.8666666666666667,0.0,0.0,0.016666666666666666,0.016666666666666666,0.06666666666666667,0.0,0.03333333333333333
1810207,4019,18,0,0,0,0,1,0,0,0.9473684210526315,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0
1810208,4020,31,0,0,1,0,5,0,5,0.7380952380952381,0.0,0.0,0.023809523809523808,0.0,0.11904761904761904,0.0,0.11904761904761904
1810209,4021,20,0,1,0,0,3,0,1,0.8,0.0,0.04,0.0,0.0,0.12,0.0,0.04
1810210,4022,25,0,0,0,0,5,0,0,0.8333333333333334,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0
1810301,4023,96,1,1,0,3,0,2,4,0.897196261682243,0.009345794392523364,0.009345794392523364,0.0,0.028037383177570093,0.0,0.018691588785046728,0.037383177570093455
1810302,4024,125,4,2,0,1,6,1,5,0.8680555555555556,0.027777777777777776,0.013888888888888888,0.0,0.006944444444444444,0.041666666666666664,0.006944444444444444,0.034722222222222224
1810303,4025,6,0,0,0,0,1,0,0,0.8571428571428571,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0
1810304,4026,127,5,1,2,1,7,0,7,0.8466666666666667,0.03333333333333333,0.006666666666666667,0.013333333333333334,0.006666666666666667,0.04666666666666667,0.0,0.04666666666666667
1810305,4027,21,0,0,1,0,3,0,0,0.84,0.0,0.0,0.04,0.0,0.12,0.0,0.0
1810306,4028,63,1,1,0,0,4,1,3,0.863013698630137,0.0136986301369863,0.0136986301369863,0.0,0.0,0.0547945205479452,0.0136986301369863,0.0410958904109589
1810307,4029,31,0,2,0,0,3,0,2,0.8157894736842105,0.0,0.05263157894736842,0.0,0.0,0.07894736842105263,0.0,0.05263157894736842
1810308,4030,25,1,0,0,1,0,0,1,0.8928571428571429,0.03571428571428571,0.0,0.0,0.03571428571428571,0.0,0.0,0.03571428571428571
1810309,4031,12,0,0,0,0,1,0,1,0.8571428571428571,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.07142857142857142
1810310,4032,7,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1810401,4033,89,3,0,0,1,5,0,3,0.8811881188118812,0.0297029702970297,0.0,0.0,0.009900990099009901,0.04950495049504951,0.0,0.0297029702970297
1810402,4034,68,1,1,2,0,3,0,5,0.85,0.0125,0.0125,0.025,0.0,0.0375,0.0,0.0625
1810403,4035,92,0,4,0,0,2,0,5,0.8932038834951457,0.0,0.038834951456310676,0.0,0.0,0.019417475728155338,0.0,0.04854368932038835
1810404,4036,90,1,1,3,2,6,0,3,0.8490566037735849,0.009433962264150943,0.009433962264150943,0.02830188679245283,0.018867924528301886,0.05660377358490566,0.0,0.02830188679245283
1810405,4037,19,0,0,0,1,2,0,1,0.8260869565217391,0.0,0.0,0.0,0.043478260869565216,0.08695652173913043,0.0,0.043478260869565216
1810406,4038,58,0,0,0,2,4,0,6,0.8285714285714286,0.0,0.0,0.0,0.02857142857142857,0.05714285714285714,0.0,0.08571428571428572
1810407,4039,8,0,0,0,0,1,0,0,0.8888888888888888,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0
1810408,4040,23,0,0,0,1,3,2,3,0.71875,0.0,0.0,0.0,0.03125,0.09375,0.0625,0.09375
1810409,4041,84,1,2,1,0,1,1,3,0.9032258064516129,0.010752688172043012,0.021505376344086023,0.010752688172043012,0.0,0.010752688172043012,0.010752688172043012,0.03225806451612903
1810410,4042,69,1,1,1,1,3,1,4,0.8518518518518519,0.012345679012345678,0.012345679012345678,0.012345679012345678,0.012345679012345678,0.037037037037037035,0.012345679012345678,0.04938271604938271
1810411,4043,3,0,0,0,1,0,0,0,0.75,0.0,0.0,0.0,0.25,0.0,0.0,0.0
1810412,4044,48,2,1,0,0,4,0,3,0.8275862068965517,0.034482758620689655,0.017241379310344827,0.0,0.0,0.06896551724137931,0.0,0.05172413793103448
1830001,4045,67,2,0,1,1,1,0,2,0.9054054054054054,0.02702702702702703,0.0,0.013513513513513514,0.013513513513513514,0.013513513513513514,0.0,0.02702702702702703
1830002,4046,139,0,1,0,2,8,0,1,0.9205298013245033,0.0,0.006622516556291391,0.0,0.013245033112582781,0.052980132450331126,0.0,0.006622516556291391
1830003,4047,44,0,0,0,0,2,0,2,0.9166666666666666,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.041666666666666664
1830004,4048,92,1,1,1,1,6,0,3,0.8761904761904762,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.05714285714285714,0.0,0.02857142857142857
1830005,4049,70,1,1,0,0,5,0,3,0.875,0.0125,0.0125,0.0,0.0,0.0625,0.0,0.0375
1830006,4050,35,1,0,0,1,1,0,2,0.875,0.025,0.0,0.0,0.025,0.025,0.0,0.05
1830007,4051,31,1,0,0,0,5,2,1,0.775,0.025,0.0,0.0,0.0,0.125,0.05,0.025
1830008,4052,75,1,1,0,0,6,3,0,0.872093023255814,0.011627906976744186,0.011627906976744186,0.0,0.0,0.06976744186046512,0.03488372093023256,0.0
1830009,4053,123,1,1,0,3,4,0,4,0.9044117647058824,0.007352941176470588,0.007352941176470588,0.0,0.022058823529411766,0.029411764705882353,0.0,0.029411764705882353
1830010,4054,86,3,0,2,1,5,0,8,0.819047619047619,0.02857142857142857,0.0,0.01904761904761905,0.009523809523809525,0.047619047619047616,0.0,0.0761904761904762
1830011,4055,71,3,1,0,1,5,0,4,0.8352941176470589,0.03529411764705882,0.011764705882352941,0.0,0.011764705882352941,0.058823529411764705,0.0,0.047058823529411764
1830012,4056,47,2,0,0,0,7,0,1,0.8245614035087719,0.03508771929824561,0.0,0.0,0.0,0.12280701754385964,0.0,0.017543859649122806
1830013,4057,49,1,0,1,1,3,1,5,0.8032786885245902,0.01639344262295082,0.0,0.01639344262295082,0.01639344262295082,0.04918032786885246,0.01639344262295082,0.08196721311475409
1830014,4058,61,2,0,0,1,0,0,2,0.9242424242424242,0.030303030303030304,0.0,0.0,0.015151515151515152,0.0,0.0,0.030303030303030304
1830015,4059,31,0,1,0,0,0,0,1,0.9393939393939394,0.0,0.030303030303030304,0.0,0.0,0.0,0.0,0.030303030303030304
1830016,4060,55,1,0,0,0,1,1,3,0.9016393442622951,0.01639344262295082,0.0,0.0,0.0,0.01639344262295082,0.01639344262295082,0.04918032786885246
1830017,4061,29,0,0,0,1,3,0,0,0.8787878787878788,0.0,0.0,0.0,0.030303030303030304,0.09090909090909091,0.0,0.0
1830018,4062,325,1,2,0,3,19,1,10,0.9002770083102493,0.002770083102493075,0.00554016620498615,0.0,0.008310249307479225,0.05263157894736842,0.002770083102493075,0.027700831024930747
1830019,4063,333,2,0,1,5,23,1,14,0.8786279683377308,0.005277044854881266,0.0,0.002638522427440633,0.013192612137203167,0.06068601583113457,0.002638522427440633,0.036939313984168866
1830020,4064,174,3,0,1,2,12,1,8,0.8656716417910447,0.014925373134328358,0.0,0.004975124378109453,0.009950248756218905,0.05970149253731343,0.004975124378109453,0.03980099502487562
1830021,4065,182,3,2,2,1,10,1,8,0.8708133971291866,0.014354066985645933,0.009569377990430622,0.009569377990430622,0.004784688995215311,0.04784688995215311,0.004784688995215311,0.03827751196172249
1850001,4066,35,1,0,1,1,3,0,3,0.7954545454545454,0.022727272727272728,0.0,0.022727272727272728,0.022727272727272728,0.06818181818181818,0.0,0.06818181818181818
1850002,4067,10,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1850003,4068,106,1,3,3,5,5,1,8,0.803030303030303,0.007575757575757576,0.022727272727272728,0.022727272727272728,0.03787878787878788,0.03787878787878788,0.007575757575757576,0.06060606060606061
1850004,4069,18,1,3,0,0,1,0,0,0.782608695652174,0.043478260869565216,0.13043478260869565,0.0,0.0,0.043478260869565216,0.0,0.0
1850005,4070,43,0,0,3,1,2,1,2,0.8269230769230769,0.0,0.0,0.057692307692307696,0.019230769230769232,0.038461538461538464,0.019230769230769232,0.038461538461538464
1850006,4071,68,2,3,2,2,5,0,5,0.7816091954022989,0.022988505747126436,0.034482758620689655,0.022988505747126436,0.022988505747126436,0.05747126436781609,0.0,0.05747126436781609
1850007,4072,29,0,0,1,0,0,0,1,0.9354838709677419,0.0,0.0,0.03225806451612903,0.0,0.0,0.0,0.03225806451612903
1850008,4073,14,1,0,1,0,1,0,1,0.7777777777777778,0.05555555555555555,0.0,0.05555555555555555,0.0,0.05555555555555555,0.0,0.05555555555555555
1850009,4074,3,0,0,2,1,1,0,0,0.42857142857142855,0.0,0.0,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,0.0
1850010,4075,28,0,0,1,1,2,0,2,0.8235294117647058,0.0,0.0,0.029411764705882353,0.029411764705882353,0.058823529411764705,0.0,0.058823529411764705
1850012,4076,32,2,1,0,0,1,0,1,0.8648648648648649,0.05405405405405406,0.02702702702702703,0.0,0.0,0.02702702702702703,0.0,0.02702702702702703
1850014,4077,26,2,0,0,0,2,1,2,0.7878787878787878,0.06060606060606061,0.0,0.0,0.0,0.06060606060606061,0.030303030303030304,0.06060606060606061
1850015,4078,21,0,0,2,2,0,1,2,0.75,0.0,0.0,0.07142857142857142,0.07142857142857142,0.0,0.03571428571428571,0.07142857142857142
1870102,4079,62,1,0,1,0,0,0,3,0.9253731343283582,0.014925373134328358,0.0,0.014925373134328358,0.0,0.0,0.0,0.04477611940298507
1870103,4080,21,0,0,0,0,0,1,0,0.9545454545454546,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0
1870104,4081,32,0,1,1,0,0,0,2,0.8888888888888888,0.0,0.027777777777777776,0.027777777777777776,0.0,0.0,0.0,0.05555555555555555
1870105,4082,51,0,0,0,0,0,0,6,0.8947368421052632,0.0,0.0,0.0,0.0,0.0,0.0,0.10526315789473684
1870106,4083,145,0,2,0,3,1,0,2,0.9477124183006536,0.0,0.013071895424836602,0.0,0.0196078431372549,0.006535947712418301,0.0,0.013071895424836602
1870107,4084,31,0,0,1,0,0,0,1,0.9393939393939394,0.0,0.0,0.030303030303030304,0.0,0.0,0.0,0.030303030303030304
1870109,4085,15,0,0,0,0,2,0,0,0.8823529411764706,0.0,0.0,0.0,0.0,0.11764705882352941,0.0,0.0
1870110,4086,13,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1870112,4087,3,0,0,0,0,1,0,0,0.75,0.0,0.0,0.0,0.0,0.25,0.0,0.0
1870113,4088,24,1,1,0,0,0,0,2,0.8571428571428571,0.03571428571428571,0.03571428571428571,0.0,0.0,0.0,0.0,0.07142857142857142
1870114,4089,22,0,0,0,0,1,1,1,0.88,0.0,0.0,0.0,0.0,0.04,0.04,0.04
1870115,4090,18,0,0,0,0,0,0,1,0.9473684210526315,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842
1870116,4091,70,0,0,1,1,0,1,2,0.9333333333333333,0.0,0.0,0.013333333333333334,0.013333333333333334,0.0,0.013333333333333334,0.02666666666666667
1870117,4092,66,1,0,3,0,0,0,4,0.8918918918918919,0.013513513513513514,0.0,0.04054054054054054,0.0,0.0,0.0,0.05405405405405406
1870119,4093,50,0,0,1,0,2,0,1,0.9259259259259259,0.0,0.0,0.018518518518518517,0.0,0.037037037037037035,0.0,0.018518518518518517
1870120,4094,29,0,0,0,0,1,0,3,0.8787878787878788,0.0,0.0,0.0,0.0,0.030303030303030304,0.0,0.09090909090909091
1870123,4095,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1870124,4096,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1870125,4097,4,0,0,0,1,0,0,0,0.8,0.0,0.0,0.0,0.2,0.0,0.0,0.0
1870126,4098,2,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1870127,4099,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1870128,4100,116,0,1,1,0,0,0,3,0.9586776859504132,0.0,0.008264462809917356,0.008264462809917356,0.0,0.0,0.0,0.024793388429752067
1870129,4101,90,0,0,0,0,1,0,5,0.9375,0.0,0.0,0.0,0.0,0.010416666666666666,0.0,0.052083333333333336
1870201,4102,13,0,0,0,0,1,0,0,0.9285714285714286,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0
1870202,4103,47,0,0,1,1,0,0,4,0.8867924528301887,0.0,0.0,0.018867924528301886,0.018867924528301886,0.0,0.0,0.07547169811320754
1870203,4104,20,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1870204,4105,54,0,2,1,1,0,0,1,0.9152542372881356,0.0,0.03389830508474576,0.01694915254237288,0.01694915254237288,0.0,0.0,0.01694915254237288
1870205,4106,26,0,0,0,0,1,0,0,0.9629629629629629,0.0,0.0,0.0,0.0,0.037037037037037035,0.0,0.0
1870206,4107,100,0,0,0,2,3,2,5,0.8928571428571429,0.0,0.0,0.0,0.017857142857142856,0.026785714285714284,0.017857142857142856,0.044642857142857144
1870207,4108,49,2,0,2,1,0,1,2,0.8596491228070176,0.03508771929824561,0.0,0.03508771929824561,0.017543859649122806,0.0,0.017543859649122806,0.03508771929824561
1870208,4109,130,1,1,1,0,0,0,2,0.9629629629629629,0.007407407407407408,0.007407407407407408,0.007407407407407408,0.0,0.0,0.0,0.014814814814814815
1870209,4110,23,1,0,0,0,0,0,1,0.92,0.04,0.0,0.0,0.0,0.0,0.0,0.04
1870210,4111,44,2,0,0,1,0,0,2,0.8979591836734694,0.04081632653061224,0.0,0.0,0.02040816326530612,0.0,0.0,0.04081632653061224
1870211,4112,10,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1870212,4113,13,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1870213,4114,96,1,0,0,0,2,2,4,0.9142857142857143,0.009523809523809525,0.0,0.0,0.0,0.01904761904761905,0.01904761904761905,0.0380952380952381
1870214,4115,12,0,0,0,0,0,0,1,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693
1870215,4116,31,1,0,0,0,1,0,1,0.9117647058823529,0.029411764705882353,0.0,0.0,0.0,0.029411764705882353,0.0,0.029411764705882353
1870216,4117,10,0,0,0,0,0,0,2,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666
1870217,4118,5,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1870218,4119,5,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1870219,4120,4,0,0,0,0,1,0,0,0.8,0.0,0.0,0.0,0.0,0.2,0.0,0.0
1870220,4121,3,0,0,0,0,0,0,1,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.25
1870221,4122,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1870222,4123,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1870223,4124,13,0,1,0,0,0,0,6,0.65,0.0,0.05,0.0,0.0,0.0,0.0,0.3
1870224,4125,9,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1870225,4126,3,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1870226,4127,2,0,0,0,0,0,0,1,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
1870227,4128,25,0,0,0,0,0,1,0,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.0
1870228,4129,51,0,0,0,1,0,0,1,0.9622641509433962,0.0,0.0,0.0,0.018867924528301886,0.0,0.0,0.018867924528301886
1870229,4130,10,1,0,0,0,0,0,0,0.9090909090909091,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0
1870230,4131,4,0,0,0,0,0,0,1,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.2
1870231,4132,2,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1870232,4133,6,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1870303,4134,90,0,0,0,0,0,0,4,0.9574468085106383,0.0,0.0,0.0,0.0,0.0,0.0,0.0425531914893617
1870304,4135,214,1,1,0,2,2,0,3,0.9596412556053812,0.004484304932735426,0.004484304932735426,0.0,0.008968609865470852,0.008968609865470852,0.0,0.013452914798206279
1870305,4136,200,1,0,0,2,3,1,2,0.9569377990430622,0.004784688995215311,0.0,0.0,0.009569377990430622,0.014354066985645933,0.004784688995215311,0.009569377990430622
1870306,4137,225,3,0,2,2,3,1,6,0.9297520661157025,0.012396694214876033,0.0,0.008264462809917356,0.008264462809917356,0.012396694214876033,0.004132231404958678,0.024793388429752067
1870307,4138,251,1,0,2,1,0,0,8,0.9543726235741445,0.0038022813688212928,0.0,0.0076045627376425855,0.0038022813688212928,0.0,0.0,0.030418250950570342
1870308,4139,105,0,0,2,2,2,0,3,0.9210526315789473,0.0,0.0,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.0,0.02631578947368421
1870309,4140,171,2,0,1,1,2,3,7,0.9144385026737968,0.0106951871657754,0.0,0.0053475935828877,0.0053475935828877,0.0106951871657754,0.016042780748663103,0.0374331550802139
1870310,4141,78,0,1,1,0,1,0,4,0.9176470588235294,0.0,0.011764705882352941,0.011764705882352941,0.0,0.011764705882352941,0.0,0.047058823529411764
1870311,4142,119,1,0,1,1,2,0,1,0.952,0.008,0.0,0.008,0.008,0.016,0.0,0.008
1870401,4143,82,0,0,0,0,1,0,7,0.9111111111111111,0.0,0.0,0.0,0.0,0.011111111111111112,0.0,0.07777777777777778
1870404,4144,209,0,1,2,2,4,1,7,0.9247787610619469,0.0,0.004424778761061947,0.008849557522123894,0.008849557522123894,0.017699115044247787,0.004424778761061947,0.030973451327433628
1870405,4145,46,0,0,0,1,2,0,6,0.8363636363636363,0.0,0.0,0.0,0.01818181818181818,0.03636363636363636,0.0,0.10909090909090909
1870406,4146,32,0,0,0,0,0,2,2,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.05555555555555555
1870407,4147,43,0,1,3,1,0,0,0,0.8958333333333334,0.0,0.020833333333333332,0.0625,0.020833333333333332,0.0,0.0,0.0
1870408,4148,77,2,0,0,1,3,0,2,0.9058823529411765,0.023529411764705882,0.0,0.0,0.011764705882352941,0.03529411764705882,0.0,0.023529411764705882
1870409,4149,177,0,3,2,3,0,0,3,0.9414893617021277,0.0,0.015957446808510637,0.010638297872340425,0.015957446808510637,0.0,0.0,0.015957446808510637
1870410,4150,8,0,0,0,0,0,0,1,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111
1870412,4151,184,2,0,0,2,5,2,6,0.9154228855721394,0.009950248756218905,0.0,0.0,0.009950248756218905,0.024875621890547265,0.009950248756218905,0.029850746268656716
1870413,4152,17,0,0,1,0,1,0,1,0.85,0.0,0.0,0.05,0.0,0.05,0.0,0.05
1870414,4153,146,2,1,1,0,3,0,3,0.9358974358974359,0.01282051282051282,0.00641025641025641,0.00641025641025641,0.0,0.019230769230769232,0.0,0.019230769230769232
1870415,4154,229,1,1,2,0,3,1,11,0.9233870967741935,0.004032258064516129,0.004032258064516129,0.008064516129032258,0.0,0.012096774193548387,0.004032258064516129,0.04435483870967742
1890101,4155,3,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1890102,4156,2,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1890103,4157,4,1,0,0,0,1,0,0,0.6666666666666666,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,0.0
1890104,4158,17,1,0,1,0,0,0,1,0.85,0.05,0.0,0.05,0.0,0.0,0.0,0.05
1890105,4159,7,0,0,0,1,0,0,0,0.875,0.0,0.0,0.0,0.125,0.0,0.0,0.0
1890108,4160,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1890110,4161,3,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1890111,4162,5,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1890112,4163,3,0,0,0,0,1,0,1,0.6,0.0,0.0,0.0,0.0,0.2,0.0,0.2
1890202,4164,6,0,0,0,0,1,0,0,0.8571428571428571,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0
1890203,4165,6,0,0,1,0,0,0,0,0.8571428571428571,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0
1890204,4166,6,0,0,0,0,0,0,1,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285
1890205,4167,3,0,0,1,2,1,0,0,0.42857142857142855,0.0,0.0,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.0,0.0
1890206,4168,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1890213,4169,5,0,0,0,1,0,0,0,0.8333333333333334,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0
1890214,4170,8,1,0,0,1,2,0,0,0.6666666666666666,0.08333333333333333,0.0,0.0,0.08333333333333333,0.16666666666666666,0.0,0.0
1890215,4171,5,0,0,0,2,1,0,0,0.625,0.0,0.0,0.0,0.25,0.125,0.0,0.0
1890304,4172,10,0,0,0,0,1,0,0,0.9090909090909091,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0
1890305,4173,17,0,0,1,1,0,0,0,0.8947368421052632,0.0,0.0,0.05263157894736842,0.05263157894736842,0.0,0.0,0.0
1890306,4174,2,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1890307,4175,5,0,0,1,0,0,0,0,0.8333333333333334,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0
1890316,4176,19,1,0,1,4,3,0,0,0.6785714285714286,0.03571428571428571,0.0,0.03571428571428571,0.14285714285714285,0.10714285714285714,0.0,0.0
1890317,4177,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1890318,4178,7,1,0,0,1,1,0,0,0.7,0.1,0.0,0.0,0.1,0.1,0.0,0.0
1890406,4179,6,2,0,1,1,1,0,0,0.5454545454545454,0.18181818181818182,0.0,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.0,0.0
1890407,4180,28,0,0,0,2,1,0,1,0.875,0.0,0.0,0.0,0.0625,0.03125,0.0,0.03125
1890408,4181,15,0,0,1,0,2,0,0,0.8333333333333334,0.0,0.0,0.05555555555555555,0.0,0.1111111111111111,0.0,0.0
1890409,4182,9,0,0,1,2,0,0,0,0.75,0.0,0.0,0.08333333333333333,0.16666666666666666,0.0,0.0,0.0
1890419,4183,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1890420,4184,1,0,0,0,1,1,0,0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0
1910101,4185,3,0,0,0,1,0,0,0,0.75,0.0,0.0,0.0,0.25,0.0,0.0,0.0
1910201,4186,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1910202,4187,5,0,1,0,1,0,0,0,0.7142857142857143,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.0
1910301,4188,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1910302,4189,3,0,0,0,1,1,0,1,0.5,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666
1910401,4190,3,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1910402,4191,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1930001,4192,10,0,0,0,0,2,0,2,0.7142857142857143,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285
1930004,4193,2,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1930005,4194,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1930007,4195,15,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1930009,4196,2,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1930012,4197,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1930014,4198,3,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1930015,4199,5,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1930017,4200,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
