CNTYVTD,VTDKEY,BinkleyR_24P_President,HaleyR_24P_President,StuckenbergR_24P_President,TrumpR_24P_President,ChristieR_24P_President,RamaswamyR_24P_President,HutchinsonR_24P_President,DeSantisR_24P_President,UncommittedR_24P_President,BinkleyR_24P_President_Percentage,HaleyR_24P_President_Percentage,StuckenbergR_24P_President_Percentage,TrumpR_24P_President_Percentage,ChristieR_24P_President_Percentage,RamaswamyR_24P_President_Percentage,HutchinsonR_24P_President_Percentage,DeSantisR_24P_President_Percentage,UncommittedR_24P_President_Percentage
2010764,4999,0,41,0,168,0,1,0,5,3,0.0,0.18807339449541285,0.0,0.7706422018348624,0.0,0.0045871559633027525,0.0,0.022935779816513763,0.013761467889908258
2010765,5000,0,23,0,161,0,0,1,2,5,0.0,0.11979166666666667,0.0,0.8385416666666666,0.0,0.0,0.005208333333333333,0.010416666666666666,0.026041666666666668
2010766,5001,0,0,0,8,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2010767,5002,0,1,0,2,0,0,0,0,0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0
2010768,5003,0,89,0,317,1,0,2,5,4,0.0,0.21291866028708134,0.0,0.7583732057416268,0.0023923444976076554,0.0,0.004784688995215311,0.011961722488038277,0.009569377990430622
2010769,5004,0,0,0,4,1,0,0,0,0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0
2010770,5005,0,2,0,2,0,0,0,0,0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0
2010771,5006,1,14,0,62,0,0,0,2,4,0.012048192771084338,0.1686746987951807,0.0,0.7469879518072289,0.0,0.0,0.0,0.024096385542168676,0.04819277108433735
2010772,5007,0,254,0,554,2,7,1,26,18,0.0,0.29466357308584684,0.0,0.642691415313225,0.002320185614849188,0.008120649651972157,0.001160092807424594,0.030162412993039442,0.02088167053364269
2010773,5008,2,8,0,84,1,1,0,2,1,0.020202020202020204,0.08080808080808081,0.0,0.8484848484848485,0.010101010101010102,0.010101010101010102,0.0,0.020202020202020204,0.010101010101010102
2010774,5009,0,0,0,18,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2010775,5010,0,73,0,104,1,2,0,2,4,0.0,0.3924731182795699,0.0,0.5591397849462365,0.005376344086021506,0.010752688172043012,0.0,0.010752688172043012,0.021505376344086023
2010776,5011,1,22,0,224,1,3,0,6,5,0.003816793893129771,0.08396946564885496,0.0,0.8549618320610687,0.003816793893129771,0.011450381679389313,0.0,0.022900763358778626,0.019083969465648856
2010777,5012,0,1,0,13,0,0,0,0,1,0.0,0.06666666666666667,0.0,0.8666666666666667,0.0,0.0,0.0,0.0,0.06666666666666667
2010778,5013,0,0,0,7,0,0,0,0,1,0.0,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.125
2010779,5014,0,1,0,18,1,0,0,0,1,0.0,0.047619047619047616,0.0,0.8571428571428571,0.047619047619047616,0.0,0.0,0.0,0.047619047619047616
2010780,5015,0,0,0,17,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2010781,5016,1,22,1,158,2,1,0,1,3,0.005291005291005291,0.1164021164021164,0.005291005291005291,0.8359788359788359,0.010582010582010581,0.005291005291005291,0.0,0.005291005291005291,0.015873015873015872
2010782,5017,1,40,0,200,0,2,0,3,4,0.004,0.16,0.0,0.8,0.0,0.008,0.0,0.012,0.016
2010783,5018,0,3,0,8,0,0,0,1,0,0.0,0.25,0.0,0.6666666666666666,0.0,0.0,0.0,0.08333333333333333,0.0
2010784,5019,0,0,0,5,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2010785,5020,1,32,0,128,1,3,0,3,0,0.005952380952380952,0.19047619047619047,0.0,0.7619047619047619,0.005952380952380952,0.017857142857142856,0.0,0.017857142857142856,0.0
2010786,5021,0,1,0,30,0,1,1,1,0,0.0,0.029411764705882353,0.0,0.8823529411764706,0.0,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.0
2010787,5022,0,2,0,18,0,0,0,1,1,0.0,0.09090909090909091,0.0,0.8181818181818182,0.0,0.0,0.0,0.045454545454545456,0.045454545454545456
2010788,5023,0,1,0,32,0,0,0,0,2,0.0,0.02857142857142857,0.0,0.9142857142857143,0.0,0.0,0.0,0.0,0.05714285714285714
2010789,5024,2,43,0,275,1,3,0,1,7,0.006024096385542169,0.12951807228915663,0.0,0.8283132530120482,0.0030120481927710845,0.009036144578313253,0.0,0.0030120481927710845,0.02108433734939759
2010790,5025,0,14,1,155,2,0,0,2,5,0.0,0.0782122905027933,0.00558659217877095,0.8659217877094972,0.0111731843575419,0.0,0.0,0.0111731843575419,0.027932960893854747
2010791,5026,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010792,5027,0,4,0,46,1,0,0,0,1,0.0,0.07692307692307693,0.0,0.8846153846153846,0.019230769230769232,0.0,0.0,0.0,0.019230769230769232
2010793,5028,0,27,0,145,2,0,0,0,4,0.0,0.15168539325842698,0.0,0.8146067415730337,0.011235955056179775,0.0,0.0,0.0,0.02247191011235955
2010794,5029,0,2,0,3,0,0,0,0,0,0.0,0.4,0.0,0.6,0.0,0.0,0.0,0.0,0.0
2010795,5030,0,2,0,38,1,0,0,1,1,0.0,0.046511627906976744,0.0,0.8837209302325582,0.023255813953488372,0.0,0.0,0.023255813953488372,0.023255813953488372
2010796,5031,0,16,0,159,1,1,1,4,2,0.0,0.08695652173913043,0.0,0.8641304347826086,0.005434782608695652,0.005434782608695652,0.005434782608695652,0.021739130434782608,0.010869565217391304
2010797,5032,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010798,5033,0,7,0,17,0,0,0,1,2,0.0,0.25925925925925924,0.0,0.6296296296296297,0.0,0.0,0.0,0.037037037037037035,0.07407407407407407
2010799,5034,0,1,0,19,0,0,0,0,0,0.0,0.05,0.0,0.95,0.0,0.0,0.0,0.0,0.0
2010800,5035,0,67,1,357,2,4,2,11,7,0.0,0.14855875831485588,0.0022172949002217295,0.7915742793791575,0.004434589800443459,0.008869179600886918,0.004434589800443459,0.024390243902439025,0.015521064301552107
2010801,5036,0,0,0,12,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2010802,5037,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010803,5038,0,113,0,473,2,5,2,16,14,0.0,0.1808,0.0,0.7568,0.0032,0.008,0.0032,0.0256,0.0224
2010804,5039,0,34,0,259,1,3,2,1,5,0.0,0.11147540983606558,0.0,0.8491803278688524,0.003278688524590164,0.009836065573770493,0.006557377049180328,0.003278688524590164,0.01639344262295082
2010805,5040,0,105,0,368,2,2,0,6,4,0.0,0.21560574948665298,0.0,0.75564681724846,0.004106776180698152,0.004106776180698152,0.0,0.012320328542094456,0.008213552361396304
2010806,5041,0,39,2,258,3,1,0,4,3,0.0,0.12580645161290321,0.0064516129032258064,0.832258064516129,0.00967741935483871,0.0032258064516129032,0.0,0.012903225806451613,0.00967741935483871
2010807,5042,0,5,0,34,0,1,0,0,0,0.0,0.125,0.0,0.85,0.0,0.025,0.0,0.0,0.0
2010808,5043,0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2010809,5044,1,0,0,6,0,0,0,0,0,0.14285714285714285,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0
2010810,5045,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2010811,5046,0,0,1,14,0,0,0,0,0,0.0,0.0,0.06666666666666667,0.9333333333333333,0.0,0.0,0.0,0.0,0.0
2010812,5047,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010813,5048,0,32,0,207,0,2,0,5,2,0.0,0.12903225806451613,0.0,0.8346774193548387,0.0,0.008064516129032258,0.0,0.020161290322580645,0.008064516129032258
2010814,5049,0,6,2,60,0,0,0,0,2,0.0,0.08571428571428572,0.02857142857142857,0.8571428571428571,0.0,0.0,0.0,0.0,0.02857142857142857
2010815,5050,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010816,5051,0,0,0,3,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2010817,5052,1,44,0,222,0,0,0,3,3,0.003663003663003663,0.16117216117216118,0.0,0.8131868131868132,0.0,0.0,0.0,0.01098901098901099,0.01098901098901099
2010818,5053,0,2,0,22,0,0,0,0,0,0.0,0.08333333333333333,0.0,0.9166666666666666,0.0,0.0,0.0,0.0,0.0
2010819,5054,0,10,0,10,0,0,0,0,1,0.0,0.47619047619047616,0.0,0.47619047619047616,0.0,0.0,0.0,0.0,0.047619047619047616
2010820,5055,0,6,0,73,1,1,0,0,4,0.0,0.07058823529411765,0.0,0.8588235294117647,0.011764705882352941,0.011764705882352941,0.0,0.0,0.047058823529411764
2010821,5056,0,3,0,19,0,0,0,0,0,0.0,0.13636363636363635,0.0,0.8636363636363636,0.0,0.0,0.0,0.0,0.0
2010822,5057,0,1,0,8,0,0,0,0,0,0.0,0.1111111111111111,0.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0
2010823,5058,0,30,0,201,1,0,0,5,3,0.0,0.125,0.0,0.8375,0.004166666666666667,0.0,0.0,0.020833333333333332,0.0125
2010824,5059,0,4,0,46,0,0,0,0,2,0.0,0.07692307692307693,0.0,0.8846153846153846,0.0,0.0,0.0,0.0,0.038461538461538464
2010825,5060,1,11,0,181,1,0,0,6,4,0.004901960784313725,0.05392156862745098,0.0,0.8872549019607843,0.004901960784313725,0.0,0.0,0.029411764705882353,0.0196078431372549
2010826,5061,0,12,0,19,0,0,0,0,0,0.0,0.3870967741935484,0.0,0.6129032258064516,0.0,0.0,0.0,0.0,0.0
2010827,5062,0,1,0,21,0,0,0,0,0,0.0,0.045454545454545456,0.0,0.9545454545454546,0.0,0.0,0.0,0.0,0.0
2010828,5063,0,83,2,297,3,1,1,2,7,0.0,0.20959595959595959,0.005050505050505051,0.75,0.007575757575757576,0.0025252525252525255,0.0025252525252525255,0.005050505050505051,0.017676767676767676
2010829,5064,0,0,0,9,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2010830,5065,0,2,0,2,0,0,0,0,0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0
2010831,5066,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010832,5067,0,0,0,7,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2010833,5068,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010834,5069,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010835,5070,0,1,0,5,0,0,0,0,0,0.0,0.16666666666666666,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0
2010836,5071,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2010837,5072,0,0,0,5,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2010838,5073,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010839,5074,0,7,0,26,0,2,0,2,0,0.0,0.1891891891891892,0.0,0.7027027027027027,0.0,0.05405405405405406,0.0,0.05405405405405406,0.0
2010840,5075,1,8,0,89,0,0,1,1,1,0.009900990099009901,0.07920792079207921,0.0,0.8811881188118812,0.0,0.0,0.009900990099009901,0.009900990099009901,0.009900990099009901
2010841,5076,0,14,2,123,0,0,0,1,2,0.0,0.09859154929577464,0.014084507042253521,0.8661971830985915,0.0,0.0,0.0,0.007042253521126761,0.014084507042253521
2010842,5077,0,14,0,74,0,0,0,0,2,0.0,0.15555555555555556,0.0,0.8222222222222222,0.0,0.0,0.0,0.0,0.022222222222222223
2010843,5078,0,7,0,29,1,0,0,0,2,0.0,0.1794871794871795,0.0,0.7435897435897436,0.02564102564102564,0.0,0.0,0.0,0.05128205128205128
2010844,5079,0,91,1,399,0,6,1,15,7,0.0,0.175,0.0019230769230769232,0.7673076923076924,0.0,0.011538461538461539,0.0019230769230769232,0.028846153846153848,0.013461538461538462
2010845,5080,0,5,0,42,0,0,0,0,0,0.0,0.10638297872340426,0.0,0.8936170212765957,0.0,0.0,0.0,0.0,0.0
2010846,5081,0,1,0,5,0,0,0,0,0,0.0,0.16666666666666666,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0
2010847,5082,2,11,0,63,0,0,0,1,1,0.02564102564102564,0.14102564102564102,0.0,0.8076923076923077,0.0,0.0,0.0,0.01282051282051282,0.01282051282051282
2010848,5083,0,13,0,88,0,1,0,3,3,0.0,0.12037037037037036,0.0,0.8148148148148148,0.0,0.009259259259259259,0.0,0.027777777777777776,0.027777777777777776
2010849,5084,0,10,0,103,0,1,0,1,3,0.0,0.0847457627118644,0.0,0.8728813559322034,0.0,0.00847457627118644,0.0,0.00847457627118644,0.025423728813559324
2010850,5085,0,2,0,9,0,0,0,0,0,0.0,0.18181818181818182,0.0,0.8181818181818182,0.0,0.0,0.0,0.0,0.0
2010851,5086,0,46,1,435,1,1,0,7,6,0.0,0.0925553319919517,0.002012072434607646,0.8752515090543259,0.002012072434607646,0.002012072434607646,0.0,0.014084507042253521,0.012072434607645875
2010852,5087,0,47,0,307,0,4,0,6,5,0.0,0.12737127371273713,0.0,0.8319783197831978,0.0,0.01084010840108401,0.0,0.016260162601626018,0.013550135501355014
2010853,5088,0,99,0,355,0,2,0,17,7,0.0,0.20625,0.0,0.7395833333333334,0.0,0.004166666666666667,0.0,0.035416666666666666,0.014583333333333334
2010854,5089,0,0,0,4,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2010855,5090,1,17,0,57,1,0,1,0,1,0.01282051282051282,0.21794871794871795,0.0,0.7307692307692307,0.01282051282051282,0.0,0.01282051282051282,0.0,0.01282051282051282
2010856,5091,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010857,5092,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010858,5093,0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2010859,5094,0,6,0,27,0,0,0,0,2,0.0,0.17142857142857143,0.0,0.7714285714285715,0.0,0.0,0.0,0.0,0.05714285714285714
2010860,5095,0,69,1,262,2,2,0,11,11,0.0,0.19273743016759776,0.002793296089385475,0.7318435754189944,0.00558659217877095,0.00558659217877095,0.0,0.030726256983240222,0.030726256983240222
2010861,5096,0,4,0,34,0,0,0,0,1,0.0,0.10256410256410256,0.0,0.8717948717948718,0.0,0.0,0.0,0.0,0.02564102564102564
2010862,5097,1,61,0,320,3,1,0,8,8,0.0024875621890547263,0.1517412935323383,0.0,0.7960199004975125,0.007462686567164179,0.0024875621890547263,0.0,0.01990049751243781,0.01990049751243781
2010863,5098,0,0,0,4,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2010864,5099,0,2,0,40,0,0,0,1,1,0.0,0.045454545454545456,0.0,0.9090909090909091,0.0,0.0,0.0,0.022727272727272728,0.022727272727272728
2010865,5100,0,42,0,144,0,3,0,2,2,0.0,0.21761658031088082,0.0,0.7461139896373057,0.0,0.015544041450777202,0.0,0.010362694300518135,0.010362694300518135
2010866,5101,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010867,5102,0,3,0,26,0,1,0,0,0,0.0,0.1,0.0,0.8666666666666667,0.0,0.03333333333333333,0.0,0.0,0.0
2010868,5103,0,4,0,54,1,0,0,0,1,0.0,0.06666666666666667,0.0,0.9,0.016666666666666666,0.0,0.0,0.0,0.016666666666666666
2010869,5104,0,0,0,4,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2010870,5105,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010871,5106,0,3,0,8,0,0,0,0,0,0.0,0.2727272727272727,0.0,0.7272727272727273,0.0,0.0,0.0,0.0,0.0
2010872,5107,0,3,0,46,0,0,0,1,2,0.0,0.057692307692307696,0.0,0.8846153846153846,0.0,0.0,0.0,0.019230769230769232,0.038461538461538464
2010873,5108,0,4,0,28,0,0,0,0,1,0.0,0.12121212121212122,0.0,0.8484848484848485,0.0,0.0,0.0,0.0,0.030303030303030304
2010874,5109,0,92,0,382,1,3,0,16,12,0.0,0.18181818181818182,0.0,0.7549407114624506,0.001976284584980237,0.005928853754940711,0.0,0.03162055335968379,0.023715415019762844
2010875,5110,0,39,0,191,0,2,1,4,3,0.0,0.1625,0.0,0.7958333333333333,0.0,0.008333333333333333,0.004166666666666667,0.016666666666666666,0.0125
2010876,5111,0,34,0,194,2,0,0,9,3,0.0,0.14049586776859505,0.0,0.8016528925619835,0.008264462809917356,0.0,0.0,0.0371900826446281,0.012396694214876033
2010877,5112,0,14,0,77,3,2,0,2,1,0.0,0.1414141414141414,0.0,0.7777777777777778,0.030303030303030304,0.020202020202020204,0.0,0.020202020202020204,0.010101010101010102
2010878,5113,0,74,0,220,2,5,0,4,6,0.0,0.2379421221864952,0.0,0.707395498392283,0.006430868167202572,0.01607717041800643,0.0,0.012861736334405145,0.01929260450160772
2010879,5114,0,16,0,160,2,0,0,1,1,0.0,0.08888888888888889,0.0,0.8888888888888888,0.011111111111111112,0.0,0.0,0.005555555555555556,0.005555555555555556
2010880,5115,0,113,0,377,3,2,0,5,12,0.0,0.220703125,0.0,0.736328125,0.005859375,0.00390625,0.0,0.009765625,0.0234375
2010881,5116,0,15,0,82,1,0,1,2,3,0.0,0.14423076923076922,0.0,0.7884615384615384,0.009615384615384616,0.0,0.009615384615384616,0.019230769230769232,0.028846153846153848
2010882,5117,0,16,0,132,0,0,0,0,2,0.0,0.10666666666666667,0.0,0.88,0.0,0.0,0.0,0.0,0.013333333333333334
2010883,5118,1,6,0,27,0,0,1,2,2,0.02564102564102564,0.15384615384615385,0.0,0.6923076923076923,0.0,0.0,0.02564102564102564,0.05128205128205128,0.05128205128205128
2010884,5119,0,2,0,6,1,0,0,0,0,0.0,0.2222222222222222,0.0,0.6666666666666666,0.1111111111111111,0.0,0.0,0.0,0.0
2010885,5120,0,49,0,265,1,3,0,2,4,0.0,0.15123456790123457,0.0,0.8179012345679012,0.0030864197530864196,0.009259259259259259,0.0,0.006172839506172839,0.012345679012345678
2010886,5121,0,30,0,37,2,0,0,3,0,0.0,0.4166666666666667,0.0,0.5138888888888888,0.027777777777777776,0.0,0.0,0.041666666666666664,0.0
2010887,5122,0,3,0,15,0,0,0,0,0,0.0,0.16666666666666666,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0
2010888,5123,1,9,1,76,0,0,0,0,3,0.011111111111111112,0.1,0.011111111111111112,0.8444444444444444,0.0,0.0,0.0,0.0,0.03333333333333333
2010889,5124,0,1,0,2,0,0,0,1,0,0.0,0.25,0.0,0.5,0.0,0.0,0.0,0.25,0.0
2010890,5125,0,25,0,66,0,2,0,0,2,0.0,0.2631578947368421,0.0,0.6947368421052632,0.0,0.021052631578947368,0.0,0.0,0.021052631578947368
2010891,5126,1,39,0,61,1,0,1,5,3,0.009009009009009009,0.35135135135135137,0.0,0.5495495495495496,0.009009009009009009,0.0,0.009009009009009009,0.04504504504504504,0.02702702702702703
2010892,5127,0,12,0,29,0,1,0,0,0,0.0,0.2857142857142857,0.0,0.6904761904761905,0.0,0.023809523809523808,0.0,0.0,0.0
2010893,5128,0,21,0,98,0,1,0,1,7,0.0,0.1640625,0.0,0.765625,0.0,0.0078125,0.0,0.0078125,0.0546875
2010894,5129,1,7,0,23,0,0,0,0,1,0.03125,0.21875,0.0,0.71875,0.0,0.0,0.0,0.0,0.03125
2010895,5130,0,31,0,48,0,0,0,1,0,0.0,0.3875,0.0,0.6,0.0,0.0,0.0,0.0125,0.0
2010896,5131,0,75,0,69,1,0,0,1,5,0.0,0.4966887417218543,0.0,0.45695364238410596,0.006622516556291391,0.0,0.0,0.006622516556291391,0.033112582781456956
2010897,5132,0,17,0,131,1,0,0,1,3,0.0,0.1111111111111111,0.0,0.8562091503267973,0.006535947712418301,0.0,0.0,0.006535947712418301,0.0196078431372549
2010898,5133,0,16,0,85,0,2,1,1,2,0.0,0.14953271028037382,0.0,0.794392523364486,0.0,0.018691588785046728,0.009345794392523364,0.009345794392523364,0.018691588785046728
2010899,5134,0,58,2,104,0,0,0,1,1,0.0,0.3493975903614458,0.012048192771084338,0.6265060240963856,0.0,0.0,0.0,0.006024096385542169,0.006024096385542169
2010900,5135,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010901,5136,0,24,0,185,2,0,2,0,6,0.0,0.1095890410958904,0.0,0.8447488584474886,0.0091324200913242,0.0,0.0091324200913242,0.0,0.0273972602739726
2010902,5137,0,96,0,218,1,0,0,4,8,0.0,0.29357798165137616,0.0,0.6666666666666666,0.0030581039755351682,0.0,0.0,0.012232415902140673,0.024464831804281346
2010903,5138,0,52,0,391,0,2,1,3,7,0.0,0.11403508771929824,0.0,0.8574561403508771,0.0,0.0043859649122807015,0.0021929824561403508,0.006578947368421052,0.015350877192982455
2010904,5139,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010905,5140,0,2,0,46,0,0,0,2,0,0.0,0.04,0.0,0.92,0.0,0.0,0.0,0.04,0.0
2010906,5141,0,108,0,295,1,1,1,20,8,0.0,0.2488479262672811,0.0,0.6797235023041475,0.002304147465437788,0.002304147465437788,0.002304147465437788,0.04608294930875576,0.018433179723502304
2010907,5142,0,0,0,3,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2010908,5143,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010909,5144,0,28,0,211,0,1,0,1,3,0.0,0.11475409836065574,0.0,0.8647540983606558,0.0,0.004098360655737705,0.0,0.004098360655737705,0.012295081967213115
2010910,5145,0,0,0,4,0,0,0,0,1,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.2
2010911,5146,0,8,0,52,0,0,0,0,1,0.0,0.13114754098360656,0.0,0.8524590163934426,0.0,0.0,0.0,0.0,0.01639344262295082
2010912,5147,0,20,0,149,2,0,0,0,3,0.0,0.11494252873563218,0.0,0.8563218390804598,0.011494252873563218,0.0,0.0,0.0,0.017241379310344827
2010913,5148,0,0,0,4,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2010914,5149,0,0,0,3,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2010915,5150,2,49,1,220,2,0,0,7,8,0.006920415224913495,0.1695501730103806,0.0034602076124567475,0.7612456747404844,0.006920415224913495,0.0,0.0,0.02422145328719723,0.02768166089965398
2010916,5151,0,95,1,554,1,5,1,14,10,0.0,0.1395007342143906,0.0014684287812041115,0.8135095447870778,0.0014684287812041115,0.007342143906020558,0.0014684287812041115,0.020558002936857563,0.014684287812041116
2010917,5152,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010918,5153,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010919,5154,0,193,0,211,0,3,0,4,9,0.0,0.4595238095238095,0.0,0.5023809523809524,0.0,0.007142857142857143,0.0,0.009523809523809525,0.02142857142857143
2010920,5155,0,1,0,19,0,0,0,0,1,0.0,0.047619047619047616,0.0,0.9047619047619048,0.0,0.0,0.0,0.0,0.047619047619047616
2010921,5156,0,4,0,49,0,0,0,1,1,0.0,0.07272727272727272,0.0,0.8909090909090909,0.0,0.0,0.0,0.01818181818181818,0.01818181818181818
2010922,5157,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010923,5158,0,100,0,449,3,5,0,6,8,0.0,0.17513134851138354,0.0,0.7863397548161121,0.005253940455341506,0.008756567425569177,0.0,0.010507880910683012,0.014010507880910683
2010924,5159,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010925,5160,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010926,5161,0,36,0,200,1,1,0,2,6,0.0,0.14634146341463414,0.0,0.8130081300813008,0.0040650406504065045,0.0040650406504065045,0.0,0.008130081300813009,0.024390243902439025
2010927,5162,1,103,0,249,1,5,2,6,9,0.0026595744680851063,0.27393617021276595,0.0,0.6622340425531915,0.0026595744680851063,0.013297872340425532,0.005319148936170213,0.015957446808510637,0.023936170212765957
2010928,5163,0,2,0,1,0,0,0,0,0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
2010929,5164,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010930,5165,0,0,0,4,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2010931,5166,0,4,0,4,0,2,0,0,0,0.0,0.4,0.0,0.4,0.0,0.2,0.0,0.0,0.0
2010932,5167,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010933,5168,0,33,0,28,0,2,0,2,3,0.0,0.4852941176470588,0.0,0.4117647058823529,0.0,0.029411764705882353,0.0,0.029411764705882353,0.04411764705882353
2010934,5169,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2010935,5170,2,9,0,89,1,0,0,3,4,0.018518518518518517,0.08333333333333333,0.0,0.8240740740740741,0.009259259259259259,0.0,0.0,0.027777777777777776,0.037037037037037035
2010936,5171,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2010937,5172,0,83,0,118,1,1,0,2,5,0.0,0.3952380952380952,0.0,0.5619047619047619,0.004761904761904762,0.004761904761904762,0.0,0.009523809523809525,0.023809523809523808
2010938,5173,0,1,0,1,0,0,0,1,0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0
2010939,5174,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010940,5175,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010941,5176,1,9,0,41,0,0,0,1,1,0.018867924528301886,0.16981132075471697,0.0,0.7735849056603774,0.0,0.0,0.0,0.018867924528301886,0.018867924528301886
2010942,5177,0,0,0,8,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2010943,5178,1,2,0,14,1,0,1,0,0,0.05263157894736842,0.10526315789473684,0.0,0.7368421052631579,0.05263157894736842,0.0,0.05263157894736842,0.0,0.0
